RECORDING_SESSION_LABEL,INDEX,AVERAGE_BLINK_DURATION,AVERAGE_FIXATION_DURATION,AVERAGE_SACCADE_AMPLITUDE,AVERAGE_X_RESOLUTION,AVERAGE_Y_RESOLUTION,BLINK_COUNT,BUTTON_PRESS_COUNT,BUTTON_RELEASE_COUNT,DATA_FILE,DURATION,END_TIME,EYE_USED,FIXATION_COUNT,FIXATION_DURATION_MAX,FIXATION_DURATION_MAX_TIME,FIXATION_DURATION_MIN,FIXATION_DURATION_MIN_TIME,GROUPING_VARIABLES,IA_COUNT,INPUT_COUNT,INTEREST_AREA_FIXATION_SEQUENCE,INTEREST_AREA_FIXATION_SEQUENCE_DWELL_TIMES,INTEREST_AREA_SET,IP_DURATION,IP_END_EVENT_MATCHED,IP_END_TIME,IP_INDEX,IP_LABEL,IP_START_EVENT_MATCHED,IP_START_TIME,MEDIAN_FIXATION_DURATION,MEDIAN_SACCADE_AMPLITUDE,MESSAGE_COUNT,PUPIL_SIZE_MAX,PUPIL_SIZE_MAX_TIME,PUPIL_SIZE_MAX_X,PUPIL_SIZE_MAX_Y,PUPIL_SIZE_MEAN,PUPIL_SIZE_MIN,PUPIL_SIZE_MIN_TIME,PUPIL_SIZE_MIN_X,PUPIL_SIZE_MIN_Y,REACTION_TIME,RT_DEFINITION_LABEL,RT_EVENT_BUTTON_ID,RT_EVENT_END_TIME,RT_EVENT_INDEX,RT_EVENT_INPUT,RT_EVENT_MESSAGE_TEXT,RT_EVENT_POSITION_X,RT_EVENT_POSITION_Y,RT_EVENT_START_TIME,RT_EVENT_TYPE,RT_START_TIME,RUN_COUNT,SACCADE_COUNT,SAMPLE_COUNT,SD_FIXATION_DURATION,SD_SACCADE_AMPLITUDE,START_TIME,TRIAL_LABEL,VISITED_INTEREST_AREA_COUNT,Session_Name_,Trial_Index_,result,trialid,key,response_num,response
ET24_067,2,.,336.37,4.62,59.27,59.94,0,0,0,ET24_067.edf,7181,87342741,LEFT,19,965,87341740,44,87340064,RECORDING_SESSION,7,0,"[0, 2, 5, 0, 5, 2, 5, 0, 4, 2, 7, 5]","[184, 1396, 376, 228, 532, 630, 570, 94, 128, 1016, 272, 965]",Custom Interest Area Set,7101,True,87342705,1,New Interest Period 01,True,87335604,236,2.25,134,910,87340040,451.5,720.5,790.71,625,87342040,979.2,802.5,.,.,.,.,0,.,.,.,.,.,NO_MATCH,87335560,9,18,3550,245.02,4.2,87335560,Trial: 2,4,ET24_067,1,choice3,1,3,3.0,1
ET24_067,3,.,342.95,4.31,59.91,60.51,0,0,0,ET24_067.edf,36779,87381889,LEFT,97,1114,87349794,94,87380352,RECORDING_SESSION,7,0,"[2, 6, 5, 2, 5, 4, 3, 4, 2, 7, 6, 2, 6, 0, 5, 4, 3, 4, 6, 4, 6, 2, 6, 2, 6, 2, 6, 2, 0, 4, 2, 4, 2, 4, 2, 7, 6, 5, 4, 6, 2, 4, 6]","[5723, 430, 376, 894, 302, 274, 240, 508, 2240, 314, 1672, 436, 192, 204, 138, 240, 466, 638, 814, 1194, 444, 494, 522, 838, 494, 1174, 986, 648, 106, 1008, 876, 538, 404, 1090, 330, 260, 426, 268, 482, 680, 276, 2344, 1283]",Custom Interest Area Set,36700,True,87381853,1,New Interest Period 01,True,87345153,284,1.61,436,911,87362528,1298.4,780.2,740.96,631,87368818,1284.8,838.2,.,.,.,.,0,.,.,.,.,.,NO_MATCH,87345110,41,96,18350,190.54,4.2,87345110,Trial: 3,6,ET24_067,2,choice4,11,1,4.0,0
ET24_067,4,42,346.25,5.05,60.15,60.82,1,0,0,ET24_067.edf,9369,87393639,LEFT,24,1580,87391156,48,87385604,RECORDING_SESSION,7,0,"[2, 0, 2, 5, 4, 6, 7, 5, 2, 3, 5, 2, 5, 2, 5]","[1057, 48, 250, 426, 410, 228, 336, 382, 1154, 436, 256, 260, 338, 1914, 815]",Custom Interest Area Set,9286,True,87393603,1,New Interest Period 01,True,87384317,258,4.75,205,849,87384616,975,349.2,728.47,658,87390786,923.1,350.4,.,.,.,.,0,.,.,.,.,.,NO_MATCH,87384270,14,23,4643,300.85,4.29,87384270,Trial: 4,6,ET24_067,3,choice3,3,3,3.0,1
ET24_067,5,.,443.12,6.95,60.56,61.1,0,0,0,ET24_067.edf,8351,87405405,LEFT,17,1500,87398374,100,87401798,RECORDING_SESSION,7,0,"[2, 6, 5, 4, 2, 0, 6, 5, 7, 3, 4, 2, 4]","[2722, 124, 340, 614, 246, 110, 140, 100, 388, 250, 622, 484, 1393]",Custom Interest Area Set,8265,True,87405365,1,New Interest Period 01,True,87397100,250,5.93,198,891,87405350,619.7,772.4,721.3,620,87401440,1247.5,491.7,.,.,.,.,0,.,.,.,.,.,NO_MATCH,87397054,12,16,4132,429.08,5.67,87397054,Trial: 5,6,ET24_067,4,choice2,2,2,2.0,1
ET24_067,6,82,351.33,4.25,61.0,61.36,1,0,0,ET24_067.edf,37315,87445769,LEFT,96,1520,87442934,74,87421414,RECORDING_SESSION,7,0,"[2, 5, 4, 2, 0, 6, 7, 6, 2, 6, 5, 4, 2, 4, 3, 2, 3, 5, 4, 2, 5, 2, 6, 7, 0, 2, 7, 2, 7, 2, 7, 2, 5, 6, 4, 6, 7, 6, 2, 7, 0, 7, 0, 7]","[2602, 504, 410, 492, 120, 326, 284, 334, 658, 276, 838, 714, 954, 1052, 1310, 1124, 1652, 144, 658, 704, 1382, 392, 540, 1332, 252, 1002, 586, 810, 1124, 1068, 1468, 1136, 942, 472, 588, 330, 392, 1070, 374, 410, 194, 1520, 396, 792]",Custom Interest Area Set,37232,True,87445732,1,New Interest Period 01,True,87408500,302,1.4,469,1026,87409636,933.1,320.3,822.74,649,87414160,947.2,267.2,.,.,.,.,0,.,.,.,.,.,NO_MATCH,87408454,40,95,18616,223.7,4.53,87408454,Trial: 6,6,ET24_067,5,choice5,15,1,5.0,0
ET24_067,7,91,313.32,4.9,62.08,61.83,2,0,0,ET24_067.edf,11813,87459801,LEFT,31,1326,87454200,24,87450950,RECORDING_SESSION,7,0,"[2, 4, 0, 2, 3, 0, 6, 7, 0, 3, 2, 3, 0, 3, 0, 3, 0, 3]","[932, 672, 40, 386, 296, 24, 234, 232, 634, 524, 906, 1490, 544, 376, 426, 1036, 78, 883]",Custom Interest Area Set,11735,True,87459765,1,New Interest Period 01,True,87448030,232,1.6,213,1642,87458736,-78,550.7,900.58,82,87449862,294.3,1034.2,.,.,.,.,0,.,.,.,.,.,NO_MATCH,87447988,12,30,5867,299.09,6.44,87447988,Trial: 7,5,ET24_067,6,choice1,8,1,1.0,1
ET24_067,8,67,447.12,4.09,60.96,61.37,2,0,0,ET24_067.edf,32693,87494449,LEFT,67,1494,87478112,124,87463348,RECORDING_SESSION,7,0,"[2, 5, 6, 7, 2, 4, 2, 3, 6, 4, 2, 4, 5, 2, 5, 2, 5, 2, 5, 2, 5, 0, 5, 3, 6, 7, 5]","[2204, 1642, 464, 1550, 748, 1164, 690, 1026, 1096, 1432, 846, 2032, 1494, 672, 1008, 576, 902, 632, 1886, 420, 1360, 128, 1758, 2414, 410, 340, 1063]",Custom Interest Area Set,32615,True,87494411,1,New Interest Period 01,True,87461796,322,1.39,373,1119,87487904,956.2,651.8,845.41,705,87468750,932.2,295.4,.,.,.,.,0,.,.,.,.,.,NO_MATCH,87461756,26,66,16307,313.95,4.5,87461756,Trial: 8,6,ET24_067,7,choice3,20,2,3.0,0
ET24_067,9,64.67,396.55,3.83,60.96,61.3,3,0,0,ET24_067.edf,69609,87566045,LEFT,160,2236,87522852,30,87503084,RECORDING_SESSION,7,0,"[2, 0, 5, 4, 2, 0, 3, 0, 3, 2, 6, 0, 2, 7, 2, 5, 2, 5, 2, 5, 2, 6, 4, 3, 4, 5, 6, 7, 5, 4, 3, 2, 3, 0, 2, 3, 2, 3, 2, 0, 3, 2, 3, 2, 3, 2, 3, 4, 5, 2, 5, 2, 5, 2, 5, 6, 7]","[1956, 122, 620, 312, 1036, 296, 1576, 30, 714, 1574, 590, 36, 450, 956, 4308, 2224, 262, 572, 1398, 500, 1732, 2570, 2236, 2322, 790, 1090, 2730, 1118, 3034, 382, 3422, 788, 800, 214, 374, 1222, 1642, 668, 1500, 138, 1392, 754, 1980, 784, 686, 286, 502, 234, 1740, 752, 718, 2996, 862, 148, 530, 410, 370]",Custom Interest Area Set,69541,True,87566019,1,New Interest Period 01,True,87496478,313,1.45,291,1165,87503162,87,479.5,770.56,640,87518674,1116.4,282.5,.,.,.,.,0,.,.,.,.,.,NO_MATCH,87496436,51,160,34770,303.05,4.44,87496436,Trial: 9,6,ET24_067,8,choice3,9,4,3.0,0
ET24_067,10,36.67,574.6,4.61,61.25,61.44,3,0,0,ET24_067.edf,38859,87606991,LEFT,63,3184,87573810,40,87602506,RECORDING_SESSION,7,0,"[2, 0, 4, 2, 6, 5, 3, 6, 7, 5, 4, 5, 4, 2, 3, 2, 0, 3, 2, 5, 4, 3, 6, 7, 6, 2, 0, 5, 4, 3, 0, 5, 0, 5]","[1311, 54, 1072, 584, 1536, 488, 3932, 544, 792, 2012, 982, 166, 458, 1156, 3382, 2380, 106, 1242, 1078, 2394, 290, 708, 2924, 2282, 394, 588, 122, 622, 262, 460, 104, 676, 304, 795]",Custom Interest Area Set,38790,True,87606963,1,New Interest Period 01,True,87568173,340,2.05,53,986,87605070,885.2,610.4,753.64,600,87600188,1729.2,757.6,.,.,.,.,0,.,.,.,.,.,NO_MATCH,87568132,29,62,19395,640.08,4.8,87568132,Trial: 10,6,ET24_067,9,choice3,5,1,3.0,0
ET24_067,11,.,298.3,5.79,60.74,61.29,0,0,0,ET24_067.edf,9181,87618391,LEFT,27,792,87617346,118,87615166,RECORDING_SESSION,7,0,"[2, 5, 4, 3, 6, 7, 5, 4, 3, 5, 4, 2, 0, 2, 5, 2, 4, 3, 5]","[1173, 714, 212, 178, 336, 164, 154, 432, 200, 434, 274, 204, 238, 436, 898, 192, 490, 342, 983]",Custom Interest Area Set,9102,True,87618355,1,New Interest Period 01,True,87609253,220,5.04,35,907,87618192,1031.3,745.4,746.87,635,87614664,1059.9,251.4,.,.,.,.,0,.,.,.,.,.,NO_MATCH,87609210,18,26,4551,186.17,4.67,87609210,Trial: 11,6,ET24_067,10,choice3,6,3,3.0,1
ET24_067,12,91.33,422.88,4.16,61.45,61.65,6,0,0,ET24_067.edf,65977,87686137,LEFT,141,3722,87630962,26,87620872,RECORDING_SESSION,7,0,"[2, 0, 2, 6, 2, 4, 2, 5, 6, 4, 2, 7, 3, 0, 2, 3, 2, 0, 2, 5, 2, 5, 0, 2, 5, 6, 0, 7, 5, 4, 5, 3, 5, 3, 0, 3, 2, 4, 6, 7, 0, 7, 5, 3, 5, 4, 0, 3, 0, 5, 0, 4, 0, 5, 0, 5, 0, 3, 5, 3, 5, 2, 5, 2, 0, 2, 5, 0, 5]","[459, 26, 74, 610, 410, 412, 648, 212, 482, 652, 820, 254, 474, 256, 286, 1722, 5826, 60, 66, 1278, 592, 590, 134, 384, 788, 652, 196, 334, 600, 3046, 1020, 2892, 1362, 2430, 64, 648, 2920, 2852, 1158, 338, 394, 492, 502, 1282, 2732, 354, 1528, 1388, 244, 2094, 704, 490, 142, 144, 182, 330, 944, 2082, 852, 1780, 148, 260, 590, 302, 218, 178, 838, 114, 291]",Custom Interest Area Set,65898,True,87686101,1,New Interest Period 01,True,87620203,302,1.58,959,1447,87653446,-1403.4,319.7,862.53,651,87620954,971.6,272.6,.,.,.,.,0,.,.,.,.,.,NO_MATCH,87620160,54,140,32949,406.68,4.77,87620160,Trial: 12,6,ET24_067,11,choice3,18,1,3.0,0
ET24_067,13,42,314.74,5.18,61.31,61.62,1,0,0,ET24_067.edf,14945,87702487,LEFT,42,910,87694778,46,87688702,RECORDING_SESSION,7,0,"[2, 0, 2, 5, 4, 3, 2, 5, 3, 6, 7, 2, 0, 2, 7, 6, 5, 4, 3, 7, 2]","[890, 46, 1116, 652, 348, 346, 580, 216, 484, 448, 742, 1354, 700, 620, 542, 478, 548, 544, 468, 1324, 773]",Custom Interest Area Set,14867,True,87702449,1,New Interest Period 01,True,87687582,247,1.53,46,799,87698476,950.7,794.3,712.49,611,87694222,1642.5,810.1,.,.,.,.,0,.,.,.,.,.,NO_MATCH,87687542,19,41,7433,186.18,6.02,87687542,Trial: 13,6,ET24_067,12,choice5,7,3,5.0,0
ET24_067,14,119,347.57,4.01,61.49,61.73,2,0,0,ET24_067.edf,38611,87745051,LEFT,99,1392,87743322,62,87742560,RECORDING_SESSION,7,0,"[2, 5, 2, 4, 3, 2, 0, 2, 6, 0, 2, 7, 5, 4, 2, 6, 5, 2, 5, 4, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 0, 3]","[2783, 602, 790, 618, 926, 670, 270, 206, 1446, 238, 678, 718, 482, 972, 714, 170, 3562, 658, 488, 672, 512, 2418, 1150, 994, 1516, 320, 664, 1678, 972, 756, 388, 1008, 2718, 1652]",Custom Interest Area Set,38533,True,87745014,1,New Interest Period 01,True,87706481,294,1.44,383,1425,87742090,156.4,358.1,774.33,596,87717070,1664.9,797.3,.,.,.,.,0,.,.,.,.,.,NO_MATCH,87706440,31,98,19267,218.97,4.44,87706440,Trial: 14,6,ET24_067,13,choice1,12,1,1.0,1
ET24_067,15,85.71,487.92,3.94,60.95,61.47,7,0,0,ET24_067.edf,109257,87857295,LEFT,206,2492,87782202,24,87837206,RECORDING_SESSION,7,0,"[2, 6, 5, 4, 0, 2, 4, 2, 3, 6, 2, 6, 2, 7, 2, 6, 5, 6, 5, 0, 5, 2, 4, 6, 5, 2, 5, 2, 5, 6, 7, 3, 2, 5, 2, 5, 2, 5, 4, 6, 7, 2, 5, 2, 0, 4, 0, 4, 0, 2, 5, 6, 7, 2, 5, 6, 5, 6, 5, 4, 3, 0, 6, 2, 5, 6, 2, 5, 4, 2, 4, 2, 4, 5, 6, 4, 0, 2, 4, 5, 6, 2, 0, 2, 4, 5, 6, 7, 0, 6, 5, 2, 6, 2, 6, 2, 0, 6, 5]","[1061, 132, 558, 538, 74, 796, 788, 784, 712, 2506, 724, 516, 384, 1534, 520, 2596, 1566, 1238, 544, 70, 30, 420, 386, 546, 1416, 1576, 2014, 774, 638, 4868, 1316, 3496, 1830, 1570, 1034, 660, 842, 200, 310, 254, 554, 2124, 1726, 876, 182, 426, 186, 568, 188, 5190, 1206, 408, 1334, 962, 148, 872, 1432, 532, 288, 432, 634, 156, 388, 812, 786, 2000, 758, 1726, 998, 944, 1522, 710, 460, 658, 466, 1698, 84, 1172, 2582, 510, 210, 850, 24, 1290, 804, 634, 886, 392, 1198, 468, 1864, 418, 1416, 3028, 1248, 694, 116, 1162, 3291]",Custom Interest Area Set,109178,True,87857257,1,New Interest Period 01,True,87748079,359,1.6,546,1039,87820242,942.5,303.8,775.21,621,87782622,273.1,833.3,.,.,.,.,0,.,.,.,.,.,NO_MATCH,87748038,89,205,54589,381.78,3.98,87748038,Trial: 15,6,ET24_067,14,choice3,19,1,3.0,0
ET24_067,16,66,343.15,5.17,61.12,61.68,1,0,0,ET24_067.edf,22811,87882941,LEFT,59,1036,87860930,40,87872132,RECORDING_SESSION,7,0,"[2, 0, 2, 0, 2, 5, 4, 2, 5, 4, 2, 4, 3, 5, 6, 7, 2, 4, 0, 2, 7, 0, 5, 0, 4, 7, 4, 2, 4, 5, 4, 2, 7, 5, 4, 2, 0, 4]","[1720, 786, 608, 1286, 440, 434, 206, 790, 550, 754, 582, 356, 412, 212, 262, 592, 394, 488, 40, 544, 566, 140, 324, 736, 418, 692, 384, 844, 572, 208, 544, 616, 782, 136, 444, 180, 230, 974]",Custom Interest Area Set,22732,True,87882904,1,New Interest Period 01,True,87860172,240,3.26,143,995,87882818,676.4,758,741.09,96,87872066,223.8,933.1,.,.,.,.,0,.,.,.,.,.,NO_MATCH,87860130,32,58,11366,225.83,4.92,87860130,Trial: 16,6,ET24_067,15,choice2,10,2,2.0,1
ET24_067,17,.,294.63,4.71,61.03,61.58,0,0,0,ET24_067.edf,9979,87894775,LEFT,30,548,87893112,31,87884837,RECORDING_SESSION,7,0,"[2, 0, 4, 3, 2, 0, 2, 6, 5, 7, 0, 5, 7, 2, 7, 6, 5, 4]","[527, 320, 294, 296, 898, 464, 1126, 240, 594, 252, 500, 538, 316, 976, 548, 438, 392, 120]",Custom Interest Area Set,9901,True,87894738,1,New Interest Period 01,True,87884837,286,3.18,82,825,87894236,966.5,752.5,738.17,669,87886942,999.1,288.5,.,.,.,.,0,.,.,.,.,.,NO_MATCH,87884796,15,29,4951,134.91,4.59,87884796,Trial: 17,6,ET24_067,16,choice5,17,4,5.0,0
ET24_067,18,140,343.19,4.65,61.08,61.42,1,0,0,ET24_067.edf,29893,87926989,LEFT,78,1148,87924632,54,87909224,RECORDING_SESSION,7,0,"[2, 5, 0, 4, 3, 5, 6, 5, 0, 4, 2, 4, 5, 2, 0, 4, 2, 5, 6, 7, 6, 0, 7, 0, 7, 4, 0, 2, 0, 2, 4, 7, 0, 2, 0, 2, 0]","[1668, 442, 550, 818, 612, 528, 804, 528, 1584, 1070, 902, 476, 328, 546, 54, 578, 1172, 2454, 304, 214, 1060, 498, 244, 700, 478, 746, 478, 984, 680, 412, 564, 190, 1390, 354, 1314, 486, 559]",Custom Interest Area Set,29817,True,87926953,1,New Interest Period 01,True,87897136,266,1.7,225,890,87909558,606.5,662.5,705.2,452,87909164,236.8,1052.5,.,.,.,.,0,.,.,.,.,.,NO_MATCH,87897096,27,77,14908,213.43,4.97,87897096,Trial: 18,6,ET24_067,17,choice5,14,3,5.0,0
ET24_067,19,14,292.61,5.79,61.19,61.53,1,0,0,ET24_067.edf,16429,87945305,LEFT,49,728,87929664,86,87939588,RECORDING_SESSION,7,0,"[2, 5, 2, 3, 2, 0, 6, 4, 5, 3, 2, 3, 2, 3, 2, 3, 0, 4, 5, 2, 6, 7, 0, 2, 7, 2, 0]","[2548, 330, 242, 742, 804, 178, 246, 368, 456, 398, 278, 976, 456, 564, 474, 266, 86, 436, 718, 512, 476, 532, 424, 238, 824, 536, 230]",Custom Interest Area Set,16352,True,87945270,1,New Interest Period 01,True,87928918,258,3,356,1120,87937514,1008.1,90.7,755.5,612,87932206,910.3,253.6,.,.,.,.,0,.,.,.,.,.,NO_MATCH,87928876,23,48,8176,135.27,5.49,87928876,Trial: 19,6,ET24_067,18,choice5,4,5,5.0,1
ET24_067,20,52,443.34,3.9,60.86,61.4,6,0,0,ET24_067.edf,93357,88040465,LEFT,193,4208,88023594,22,88010208,RECORDING_SESSION,7,0,"[2, 0, 2, 4, 2, 5, 3, 7, 0, 7, 0, 6, 5, 2, 0, 7, 0, 2, 7, 0, 7, 2, 7, 5, 4, 3, 6, 0, 5, 2, 7, 0, 7, 0, 7, 2, 0, 7, 2, 7, 0, 2, 0, 2, 7, 2, 0, 5, 6, 4, 2, 3, 5, 3, 0, 5, 2, 5, 2, 5, 2, 5, 7, 6, 0, 5, 0, 2, 5, 2, 5, 2, 5, 2, 5, 2, 0, 5, 2, 5, 2, 5, 7, 0, 7, 0, 2, 5]","[4326, 78, 10290, 602, 432, 806, 482, 278, 636, 664, 484, 564, 250, 2578, 230, 176, 222, 678, 534, 620, 726, 736, 356, 402, 288, 198, 578, 350, 992, 944, 208, 466, 680, 296, 1028, 548, 94, 402, 552, 580, 122, 1334, 810, 1548, 132, 878, 86, 80, 442, 1024, 614, 972, 250, 1030, 1148, 3072, 722, 708, 556, 1088, 838, 1204, 1476, 550, 556, 682, 56, 966, 552, 1230, 582, 692, 768, 940, 726, 654, 204, 196, 2748, 7098, 5862, 962, 736, 552, 798, 936, 322, 708]",Custom Interest Area Set,93287,True,88040437,1,New Interest Period 01,True,87947150,334,1.32,2965,1133,88028754,952.8,238.1,821.23,626,88010890,937.1,266.1,.,.,.,.,0,.,.,.,.,.,NO_MATCH,87947108,69,193,46643,406.16,4.65,87947108,Trial: 20,6,ET24_067,19,choice3,16,3,3.0,1
ET24_067,21,134,473.76,3.87,61.47,61.68,2,0,0,ET24_067.edf,51373,88095129,LEFT,100,2436,88076734,62,88068534,RECORDING_SESSION,7,0,"[2, 5, 2, 6, 7, 0, 7, 2, 7, 6, 2, 6, 2, 6, 2, 6, 2, 6, 2, 5, 4, 2, 3, 4, 3, 0, 3, 4, 0, 3, 2, 3, 2, 3, 7, 6, 2, 6, 3]","[4801, 518, 1552, 596, 684, 480, 382, 1742, 750, 1050, 540, 916, 722, 326, 454, 468, 506, 682, 478, 630, 892, 152, 330, 554, 2068, 62, 1030, 1940, 160, 2416, 5908, 3668, 758, 2460, 1796, 2370, 692, 1362, 481]",Custom Interest Area Set,51282,True,88095093,1,New Interest Period 01,True,88043811,363,1.41,1280,1017,88072016,295.5,787.6,727.24,552,88049814,1017.5,371.7,.,.,.,.,0,.,.,.,.,.,NO_MATCH,88043756,36,99,25641,406.21,4.5,88043756,Trial: 21,6,ET24_067,20,choice1,13,5,1.0,0
ET24_068,4,120,285.86,5.3,56.18,56.82,3,0,0,ET24_068.edf,23995,691555881,LEFT,71,925,691554914,22,691548644,RECORDING_SESSION,7,0,"[0, 2, 0, 5, 2, 5, 2, 0, 3, 2, 7, 0, 2, 7, 2, 0, 6, 0, 6, 2, 5, 4, 2, 7, 4, 3, 7, 6, 5, 7, 2, 0, 2, 7, 2, 7, 5, 2, 5]","[721, 212, 458, 360, 1302, 654, 828, 196, 472, 402, 784, 48, 656, 860, 720, 200, 238, 146, 512, 1088, 372, 250, 832, 124, 102, 190, 150, 110, 174, 286, 114, 226, 1586, 720, 412, 424, 704, 1386, 1277]",Custom Interest Area Set,23912,True,691555839,1,New Interest Period 01,True,691531927,238,2.83,366,1047,691555344,937.2,825.3,890.49,58,691548582,948.7,1081.5,.,.,.,.,0,.,.,.,.,.,NO_MATCH,691531886,32,70,11956,191.63,5.06,691531886,Trial: 4,6,ET24_068,1,choice3,20,2,3.0,0
ET24_068,5,112,258.22,4.18,56.74,57.26,5,0,0,ET24_068.edf,22913,691580929,LEFT,74,1048,691574360,40,691574178,RECORDING_SESSION,7,0,"[2, 5, 4, 3, 7, 6, 2, 3, 2, 3, 0, 2, 0, 6, 4, 5, 3, 2, 7, 2, 0, 5, 2, 5, 4, 2, 4, 2, 3, 0, 3]","[960, 326, 150, 132, 192, 270, 802, 1118, 472, 662, 148, 932, 238, 360, 636, 564, 980, 250, 958, 692, 432, 1732, 608, 364, 1372, 168, 314, 1060, 1646, 396, 174]",Custom Interest Area Set,22829,True,691580887,1,New Interest Period 01,True,691558058,235,1.86,501,968,691580830,396.7,970.4,826.32,607,691574248,744.8,997.7,.,.,.,.,0,.,.,.,.,.,NO_MATCH,691558016,27,74,11414,168.97,4.56,691558016,Trial: 5,6,ET24_068,2,choice1,12,1,1.0,1
ET24_068,6,262.4,347.88,4.19,56.59,57.16,5,0,0,ET24_068.edf,36587,691619193,LEFT,90,1264,691599282,38,691584206,RECORDING_SESSION,7,0,"[0, 2, 5, 4, 3, 2, 4, 3, 4, 2, 0, 7, 2, 5, 2, 5, 2, 5, 2, 0, 6, 5, 6, 7, 0, 6, 0, 2, 0, 2, 4, 2, 0, 2, 4, 5, 2, 0, 6, 5]","[278, 756, 182, 116, 368, 3718, 1252, 884, 216, 324, 216, 986, 4570, 1968, 680, 1372, 680, 504, 2166, 138, 482, 378, 556, 302, 138, 356, 184, 132, 174, 260, 580, 1586, 324, 1530, 1184, 572, 258, 162, 414, 363]",Custom Interest Area Set,36509,True,691619165,1,New Interest Period 01,True,691582656,284,1.68,205,946,691602318,973.1,835,796.68,112,691610846,1985.8,650,.,.,.,.,0,.,.,.,.,.,NO_MATCH,691582606,32,89,18254,229.95,5.08,691582606,Trial: 6,6,ET24_068,3,choice3,10,2,3.0,0
ET24_068,7,.,298.16,4.4,57.3,57.73,0,0,0,ET24_068.edf,26757,691647725,LEFT,79,866,691634738,78,691623686,RECORDING_SESSION,7,0,"[2, 0, 5, 2, 0, 3, 4, 5, 6, 7, 6, 0, 2, 5, 6, 7, 0, 7, 0, 2, 7, 0, 7, 5, 0, 4, 2, 4, 5, 6, 2, 6, 2, 0, 6, 2, 0, 6, 2, 6, 5, 0, 3, 2, 3]","[1629, 160, 222, 388, 208, 540, 268, 230, 352, 734, 938, 98, 746, 252, 354, 356, 720, 484, 312, 934, 2264, 162, 866, 224, 224, 770, 538, 476, 382, 404, 444, 790, 492, 162, 210, 514, 170, 436, 486, 446, 486, 148, 1548, 374, 614]",Custom Interest Area Set,26673,True,691647694,1,New Interest Period 01,True,691621021,248,3.01,522,889,691622070,926.5,358.8,773.32,88,691641684,2114.5,753.5,.,.,.,.,0,.,.,.,.,.,NO_MATCH,691620968,35,78,13337,173.8,3.73,691620968,Trial: 7,6,ET24_068,4,choice1,8,1,1.0,1
ET24_068,8,174,383.85,4.88,57.7,58.04,1,0,0,ET24_068.edf,28213,691677723,LEFT,66,2070,691663320,51,691649553,RECORDING_SESSION,7,0,"[0, 2, 4, 3, 2, 6, 7, 6, 5, 2, 3, 4, 5, 0, 7, 6, 4, 3, 2, 3, 2, 0, 3, 2, 3, 4, 5, 6, 7, 2, 3, 2, 3, 0, 5, 4, 3]","[51, 744, 232, 468, 628, 200, 344, 704, 672, 518, 610, 1812, 834, 144, 360, 456, 318, 690, 594, 438, 1068, 116, 2070, 596, 850, 328, 364, 452, 778, 908, 1256, 944, 818, 176, 154, 3284, 355]",Custom Interest Area Set,28132,True,691677685,1,New Interest Period 01,True,691649553,247,3.64,282,859,691649552,858.9,554,715.16,653,691658462,1405.1,769.2,.,.,.,.,0,.,.,.,.,.,NO_MATCH,691649510,33,65,14066,399.07,4.49,691649510,Trial: 8,6,ET24_068,5,choice1,5,1,1.0,1
ET24_068,9,44,254.69,5.76,57.14,57.68,1,0,0,ET24_068.edf,11717,691691339,LEFT,39,674,691687806,108,691682990,RECORDING_SESSION,7,0,"[0, 2, 4, 3, 2, 6, 4, 5, 0, 2, 0, 7, 5, 7, 5, 7, 2, 7, 0, 2, 7]","[397, 150, 290, 320, 626, 284, 190, 544, 276, 404, 226, 974, 574, 482, 738, 116, 930, 816, 340, 870, 386]",Custom Interest Area Set,11642,True,691691309,1,New Interest Period 01,True,691679667,230,3.14,255,837,691684420,1521.7,795.6,768,636,691681180,975,323.4,.,.,.,.,0,.,.,.,.,.,NO_MATCH,691679622,17,39,5821,123.26,5.02,691679622,Trial: 9,6,ET24_068,6,choice5,17,4,5.0,0
ET24_068,10,.,319.9,6.65,57.99,58.18,0,0,0,ET24_068.edf,10659,691703471,LEFT,29,762,691702320,80,691693080,RECORDING_SESSION,7,0,"[0, 2, 4, 5, 2, 4, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 4]","[259, 782, 234, 210, 388, 272, 320, 222, 844, 550, 606, 488, 920, 590, 718, 814, 762, 298]",Custom Interest Area Set,10555,True,691703422,1,New Interest Period 01,True,691692867,298,4.61,148,764,691692866,1064.3,537.7,711.52,639,691700866,316.5,786.2,.,.,.,.,0,.,.,.,.,.,NO_MATCH,691692812,17,28,5278,175.44,5.4,691692812,Trial: 10,4,ET24_068,7,choice1,14,3,1.0,0
ET24_068,11,.,196.33,4.75,57.6,58.1,0,0,0,ET24_068.edf,2851,691708121,LEFT,12,298,691705734,6,691705316,RECORDING_SESSION,7,0,"[0, 2, 0, 3, 4, 5, 2, 0, 7]","[180, 460, 140, 272, 222, 436, 216, 246, 184]",Custom Interest Area Set,2776,True,691708092,1,New Interest Period 01,True,691705316,200,5.02,109,783,691708054,1547.1,734.3,724.22,690,691707332,951.7,408.8,.,.,.,.,0,.,.,.,.,.,NO_MATCH,691705270,6,11,1388,81.29,3.87,691705270,Trial: 11,5,ET24_068,8,choice3,1,3,3.0,1
